ID,N,TaTb,VO2kg,logVO2kg,Temprounded,Run,numberextracted,Capturedate,testdate,Dateallocatedtreat,Baseline0switchm1m2,Baseline0switchm1m2,Run1or2inset0or1or2,treat1h2c,Capturesite,speciesme1g2mi3pr4,pop,time,factT,airT,groundT,subT,initialmass,Dateweigh2,mass2,SVL,length,TailReg,InitialID,Toeclip,Alttoeclip,Dateweigh3,mass3,,,
A100,2,15.03,0.81,-0.091152549,-15,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,14.08,0.61,-0.212160992,-14,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,13.06,0.51,-0.295799269,-13,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,11.89,0.44,-0.352588183,-12,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,10.77,0.34,-0.469787403,-11,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,9.83,0.34,-0.474533838,-10,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,8.95,0.41,-0.388252251,-9,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,8.43,0.34,-0.469787403,-8,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,8.33,0.42,-0.380496786,8,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,9.03,0.28,-0.548968649,9,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,10.09,0.01,-2.065598445,10,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,11.03,0.37,-0.427109188,11,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,12.00,0.61,-0.214340096,12,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.00,0.95,-0.023642107,13,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,14.02,1.23,0.088869004,14,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,15.07,1.65,0.217702784,15,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,15.92,2.00,0.300023231,16,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,17.00,2.29,0.359049888,17,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,18.10,2.87,0.457683387,18,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,19.01,3.30,0.51849036,19,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,19.93,3.42,0.534440484,20,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,20.88,3.11,0.493281479,21,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,21.87,2.60,0.414613887,22,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,22.87,2.88,0.458797677,23,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,23.90,2.99,0.475445624,24,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,24.94,3.15,0.498136837,25,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,26.01,3.15,0.498390885,26,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,27.10,3.43,0.535374451,27,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,28.18,3.48,0.541396764,28,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,29.08,3.78,0.577148635,29,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,9,29.77,3.28,0.516248313,30,2,142,27/01/2012,15/02/2012,22/03/2012,0,0,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,28.96036198,9.347490913,0.970695052,-29,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,28.02158594,9.38807657,0.972576623,-28,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,27.2145358,9.384324,0.972402994,-27,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,25.9386085,9.496311641,0.977554958,-26,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,24.88735548,9.585793677,0.981628077,-25,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,23.92469727,9.742744251,0.988681302,-24,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,22.98430858,9.904671141,0.995840061,-23,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,21.79822591,10.10357983,1.004475277,-22,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,21.03031381,10.17938575,1.007721573,-21,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,19.98935156,10.48246303,1.020463339,-20,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,18.96454166,10.88623742,1.036877802,-19,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,18.04567644,11.26927971,1.051896159,-18,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,16.98558658,11.65820302,1.066631614,-17,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,15.90046876,11.98795864,1.078745236,-16,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,14.87150326,12.36529692,1.092204549,-15,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.8533789,12.87443417,1.109728151,-14,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.08132682,13.39432022,1.126920678,-13,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,11.9491237,13.83220592,1.140891446,-12,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,11.03467449,14.16226999,1.15113287,-11,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,10.13448828,14.60844494,1.164603988,-10,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,9.136083971,15.11510921,1.179411289,-9,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,8.215540364,15.60478042,1.193257662,-8,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,4,7.985265949,16.42456032,1.215493752,8,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,8.986667332,17.13353185,1.233846896,9,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,9.907587673,17.63589291,1.246397453,10,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,11.05044835,18.23721278,1.260958465,11,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,12.05055144,18.74394132,1.272860916,12,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,13.07175043,19.18943076,1.283062092,13,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,14.12096614,19.58068781,1.291827943,14,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,14.99977539,19.79695119,1.296598312,15,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,15.89329817,19.81652189,1.297027431,16,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,16.8151107,19.82073212,1.297119692,17,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,17.99498698,19.75412594,1.295657818,18,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,19.19984311,19.34416289,1.28654994,19,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,20.19190234,18.82726754,1.274787294,20,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,21.20968621,18.23662723,1.260944521,21,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,21.99271094,17.94680685,1.253987189,22,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,22.78293815,17.47077855,1.242312259,23,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,23.86048828,16.70572647,1.222865366,24,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,24.97117771,15.90216246,1.201456186,25,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,26.10308399,15.10437465,1.179102749,26,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,26.96811719,14.37522307,1.157614593,27,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,27.83966277,13.54684669,1.131838216,28,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,29.01317252,12.27037814,1.088857947,29,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,29.59103775,11.14629099,1.047130377,30,146,142,27/01/2012,9/06/2012,22/03/2012,1,1,NA,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,4,29.55736133,2.546470627,0.405938671,-30,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,28.99147267,1.573172508,0.196776348,-29,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,28.02716667,1.325936972,0.122522881,-28,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,27.08274676,1.077015219,0.03222184,-27,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,25.85410354,0.884392271,-0.053355061,-26,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,24.78952278,0.505196482,-0.296539682,-25,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,24.02240886,0.624672735,-0.20434745,-24,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,23.12503126,0.62589625,-0.203497651,-23,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,22.02243167,0.611785312,-0.213400954,-22,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,20.81585614,0.583796091,-0.233738817,-21,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,20.06000262,0.500724141,-0.30040147,-20,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,19.00597136,0.254938137,-0.593565192,-19,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,17.98585479,0.210629606,-0.676480585,-18,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,17.06173244,0.171545146,-0.765621565,-17,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,16.04538607,0.039634872,-1.401922544,-16,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,14.88155079,0.142952015,-0.844809719,-15,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.8740664,0.270512337,-0.567812924,-14,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.0539056,0.38763325,-0.411578977,-13,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,12.16313802,0.282544413,-0.548913276,-12,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,11.2241263,0.252395856,-0.597917781,-11,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,10.07103255,0.255904356,-0.591922321,-10,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,9.07437109,0.255251513,-0.593031675,-9,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,7.913212671,0.312687013,-0.504890156,-8,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,7.363773429,0.555762214,-0.255110984,7,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,8.064674916,0.639785876,-0.193965352,8,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,8.996980471,0.851528299,-0.069800914,9,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,9.956077257,1.037769019,0.016100701,10,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,10.94025715,1.126187248,0.051610606,11,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,11.95382727,1.155923041,0.06292892,12,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,12.99735482,1.328368513,0.123318573,13,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,13.85899024,1.520517194,0.181991335,14,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,3,14.97151954,1.746929845,0.242275465,15,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,16.10094598,1.769051098,0.247740377,16,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,17.02797067,2.113935987,0.325091832,17,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,17.97618296,2.27431936,0.356851448,18,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,18.94215363,2.393469546,0.379027906,19,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,19.9325664,2.657321805,0.424444151,20,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,20.94651171,3.163776308,0.500205769,21,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,21.98598373,3.529578621,0.54772286,22,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,23.0540436,3.91521169,0.592755249,23,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,2,24.14983268,4.130211862,0.61597233,24,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
A100,1,24.98886327,4.339191393,0.637408806,25,163,142,27/01/2012,21/06/2012,22/03/2012,2,2,2,2,Orford,1,1,1005,30.5,72.3,71,28.5,3.16,NA,NA,57,123,17,1,2411,NA,NA,NA,,,
